[AVG.LOG.SM] ALL 2020-08-13 18:11:32,290 DESKTOP-RLVRLAB PID:10412 THID:10572 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140718782329488bAJRuW1LODNZ2Dq+4X8Q2ErhCbysilT0+E7HE7I2NLtnP7o5adtue7IWrBYlECWtgpPrTlpWaLVCy2MHoi6ForLPSjkxUsitwH5qA8h6x09BeSk5bjsFA99VUTsrzY/R+w9ftNfLrYZIYySGO8WuBUcXmGiwNazeIK3105x10OhcbkPzAIYKg+eZm/I4Es/74OtMpAL6Z1KAn7FXtS8FoLKzux49+MjDOn7ftzEX/42sF/fj8bmGrRCEVXFe7OLEqgqgBL2wZvcklcw6Wd8Tpx4G2VHVY0Pnpx7ERu10ChfzP2xoEYLGLktAOgVIH+K7ZB/cbgQcROK7sL03tZpqtchw=
[FMW.LIGHT] ERROR 2020-09-14 18:12:46,567 DESKTOP-RLVRLAB PID:12676 THID:3892 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXoCN41uJB6f/ppZMsYw/Jo4kP5PkxK6expQ==
[FMW.LIGHT] ERROR 2020-09-14 18:27:49,962 DESKTOP-RLVRLAB PID:12676 THID:21672 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raG73tndvnNg6MuGK1P5z8XoeXxbJLHtqzYY1DZWVaG6IP0HqBCwDM9XP3wCzqZE4baWp6vQeFagHnFZCrjlPNmy3Zj5be5F5o2Q==
[FMW.LIGHT] ERROR 2020-09-14 18:27:49,962 DESKTOP-RLVRLAB PID:12676 THID:21672 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDMnX0+0QinwKNBe4OBykD/i3pP8xwlLe5xAGew==
[FMW.LIGHT] ERROR 2020-09-14 19:55:35,248 DESKTOP-RLVRLAB PID:12676 THID:9412 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbkW96pf35xCVAohCCE2Xq1uIiQNf6lgqtxDGFXs5fE8rFw8mXYEpAh5rRs3agSAB0QeC9gyHVmGYAQzkZOJi0GqcLGK74+qxDFQ==
[FMW.LIGHT] ERROR 2020-09-14 19:55:35,248 DESKTOP-RLVRLAB PID:12676 THID:9412 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2LnerB/8asWgLVgCW7Pg5mJLzfxdQgsaewQ==
[FMW.LIGHT] ERROR 2020-09-14 19:55:35,787 DESKTOP-RLVRLAB PID:12676 THID:9412 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAQ5rkEN9ANEGjCQdUdf9zVAdP9mmvl4L07dM3z1a4KXfArQVtoifyV0olnDkugJWQ5YSZN4GjyvezPU9ALZwpeMJKqYnHwvUBeRCSA==
[FMW.LIGHT] ERROR 2020-09-14 19:55:35,788 DESKTOP-RLVRLAB PID:12676 THID:9412 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsFf7ccODXIAWJ0TgJeuf38RmN8NhWZaEjtg==
[FMW.LIGHT] ERROR 2020-09-14 21:03:24,796 DESKTOP-RLVRLAB PID:12676 THID:9412 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCYTZ21LLxgk69EB3YUVRcCcRTSNQSi95s3JU2x9yqQE3TEdrxcnkw21t5sFQyz3fJiRG8V3MdrhKjlCp54//tbaDmO02qc0MOZwmIg==
[FMW.LIGHT] ERROR 2020-09-14 21:03:24,796 DESKTOP-RLVRLAB PID:12676 THID:9412 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZrajz+UjBg+md3rJIP/LWaR68KrROh01Yj/ig==
[AVG.LOG.SM] ALL 2020-09-15 18:04:26,982 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140725634708112bAHU2Uay39pPEDI2BZnhwZtjeGAq9e98V9kIG61fI8Aja5pZDMMY34P9Dc3GlJP/IhbE1VT5MRK3f//vO1OUIjbtSlLxmzu018Tg01J71kxEGk8eDYmN5apTxgS86skp8N/41Eo25NQEGy/ObMJLTwSF3Js+LaVsuIVVeNKKV9xG6Nd6KK+/7VrwlzGeYSJ7Ik2cltFlNCmJBd/I32COOh6rZ1rGnkjded8hYBIzwLB0kwhkOfu4DKP5GmcgGX3zcwSbb3pLUbVnU5rpYhPQgJL6V9mimmjRc/QXLF+tkGeS0ipYcPj6e2qAESZoQwYk/BFAuFlK2xf92roqSTWrfZ2I=
[FMW.LIGHT] ERROR 2020-09-15 18:04:27,180 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsD+TafLfXTC2d2Dkdfeyx0RXRpZpsHcNSzWj60nRrnGfAYDYJlfCHcIab+V9oyUZEC/UDXYAcio4Iykx0JSKBLTmAuHey1CRLyA==
[FMW.LIGHT] ERROR 2020-09-15 18:04:27,181 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbi3V8qar5qA1UqxGWFG6s9u5+FZXA7mjcvw==
[FMW.LIGHT] ERROR 2020-09-15 18:04:36,471 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXujl+2rVBhdf9rJI4ZASPg4VTsbsLU8XA3gK8j+mQcP/qTE/a/j2zOGNURyR8BtEd6YTl9co67iVxULvzOzlLFoxdHNGwQu2xqA==
[FMW.LIGHT] ERROR 2020-09-15 18:04:36,472 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXS+RB6kn4utHCNZ1UTvUUwPoYOx22wTEFtg==
[FMW.LIGHT] ERROR 2020-09-15 18:04:36,798 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsD+TafLfXTC2d2Dkdfeyx0RXRpZpsHcNSzWj60nRrnGfAYDYJlfCHcIab+V9oyUZEC/UDXYAcio4Iykx0JSKBLTmAuHey1CRLyA==
[FMW.LIGHT] ERROR 2020-09-15 18:04:36,798 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTKdJ/vvifuiCiWS7XEK/928lNnwSS6nk0lA==
[FMW.LIGHT] ERROR 2020-09-15 18:04:58,339 DESKTOP-RLVRLAB PID:22564 THID:7944 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTM8h5sq+f1gi2UC/DF6S7+8URykaokhtF7/30LMb6bBZQmWR2b1q+7xKPhdK/lDyJVz433cNfBtg3SaEobq7jEgWsG7mqnL5u4w==
[FMW.LIGHT] ERROR 2020-09-15 18:04:58,339 DESKTOP-RLVRLAB PID:22564 THID:7944 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2LnerB/8asWgLVgCW7Pg5mJLzfxdQgsaewQ==
[FMW.LIGHT] ERROR 2020-09-15 18:05:57,039 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsD+TafLfXTC2d2Dkdfeyx0RXRpZpsHcNSzWj60nRrnGfAYDYJlfCHcIab+V9oyUZEC/UDXYAcio4Iykx0JSKBLTmAuHey1CRLyA==
[FMW.LIGHT] ERROR 2020-09-15 18:05:57,039 DESKTOP-RLVRLAB PID:22564 THID:13440 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAuF9z8MV6ZEiq8oszNv+guUxUTs8vm5byPZjPA==
[FMW.LIGHT] ERROR 2020-09-15 19:01:05,766 DESKTOP-RLVRLAB PID:22564 THID:18132 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raG73tndvnNg6MuGK1P5z8XoeXxbJLHtqzYY1DZWVaG6IP0HqBCwDM9XP3wCzqZE4baWp6vQeFagHnFZCrjlPNmy3Zj5be5F5o2Q==
[FMW.LIGHT] ERROR 2020-09-15 19:01:05,766 DESKTOP-RLVRLAB PID:22564 THID:18132 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kL00CgnAtU3JKjI/Kr48jyuS9bpBOxZ7qV5A==
[FMW.LIGHT] ERROR 2020-09-15 19:01:37,040 DESKTOP-RLVRLAB PID:22564 THID:18132 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBORTM8h5sq+f1gi2UC/DF6S7+8URykaokhtF7/30LMb6bBZQmWR2b1q+7xKPhdK/lDyJVz433cNfBtg3SaEobq7jEgWsG7mqnL5u4w==
[FMW.LIGHT] ERROR 2020-09-15 19:01:37,040 DESKTOP-RLVRLAB PID:22564 THID:18132 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAQ5rill7DIYG4AwJWNbpyltbH9X66xwxq9U9pA==
[FMW.LIGHT] ERROR 2020-09-15 19:35:15,847 DESKTOP-RLVRLAB PID:22564 THID:12964 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXUf5H5h741vnWPJxASf5S4PZEbl+MuVN0zdoVJxpTY/q4YBTYIvfZDj+V2QC3ir8FqBLnosVKXqXYoegcwue31meaJe0b+76fgw==
[FMW.LIGHT] ERROR 2020-09-15 19:35:15,847 DESKTOP-RLVRLAB PID:22564 THID:12964 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raAafrkYznWiaYsWOhOJe6fovLkPBxZrjCGg==
[FMW.LIGHT] ERROR 2020-09-15 19:35:19,203 DESKTOP-RLVRLAB PID:22564 THID:12964 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkeamTf0Jn0zW1xRg2dDtvJoOQC5SuxDgAyM/v/pvJ48641yASVJ9JH2tx+WvTihMgBVbai1f26220WRd9gu9D5U/N8XRHZLtT4A==
[FMW.LIGHT] ERROR 2020-09-15 19:35:19,203 DESKTOP-RLVRLAB PID:22564 THID:12964 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kL00CgnAtU3JKjI/Kr48jyuS9bpBOxZ7qV5A==
[FMW.LIGHT] ERROR 2020-09-15 22:03:37,457 DESKTOP-RLVRLAB PID:22564 THID:12260 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsD+TafLfXTC2d2Dkdfeyx0RXRpZpsHcNSzWj60nRrnGfAYDYJlfCHcIab+V9oyUZEC/UDXYAcio4Iykx0JSKBLTmAuHey1CRLyA==
[FMW.LIGHT] ERROR 2020-09-15 22:03:37,458 DESKTOP-RLVRLAB PID:22564 THID:12260 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXS+RB6kn4utHCNZ1UTvUUwPoYOx22wTEFtg==
[FMW.LIGHT] ERROR 2020-09-15 22:03:38,314 DESKTOP-RLVRLAB PID:22564 THID:15756 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbkW96pf35xCVAohCCE2Xq1uIiQNf6lgqtxDGFXs5fE8rFw8mXYEpAh5rRs3agSAB0QeC9gyHVmGYAQzkZOJi0GqcLGK74+qxDFQ==
[FMW.LIGHT] ERROR 2020-09-15 22:03:38,314 DESKTOP-RLVRLAB PID:22564 THID:15756 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXS+RB6kn4utHCNZ1UTvUUwPoYOx22wTEFtg==
[FMW.LIGHT] ERROR 2020-09-15 22:03:38,544 DESKTOP-RLVRLAB PID:22564 THID:15756 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2NG2tC6ga3UAfXwGC6/N/uJ6vKlVq+qTvuvZlz5FqV8TGSO9hrpoUm2FmJmRFXnTpgxkaPu0E1IPDG2SDJjwLNwIJzwCtGbUmSg==
[FMW.LIGHT] ERROR 2020-09-15 22:03:38,544 DESKTOP-RLVRLAB PID:22564 THID:15756 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkY7OVcxVnvx2hzBkiczApBo/MXtaUvFpxsw==
[FMW.LIGHT] ERROR 2020-09-16 15:25:51,598 DESKTOP-RLVRLAB PID:22564 THID:10752 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsD+TafLfXTC2d2Dkdfeyx0RXRpZpsHcNSzWj60nRrnGfAYDYJlfCHcIab+V9oyUZEC/UDXYAcio4Iykx0JSKBLTmAuHey1CRLyA==
[FMW.LIGHT] ERROR 2020-09-16 15:25:51,599 DESKTOP-RLVRLAB PID:22564 THID:10752 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImiYxh8Vi01bKuuBAnlsz8ArXlkdBvEyVysg==
[FMW.LIGHT] ERROR 2020-09-16 15:26:51,687 DESKTOP-RLVRLAB PID:22564 THID:10752 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAuF91dkT5cYix+I4xdrqhe53cTdg6yxhsJQSR4BqsjVb65Nx6ONHtyIxTiqXcUboCMRIPbcmopd84P32rfvlkAbmPOO9ce7DIa+EbQ==
[FMW.LIGHT] ERROR 2020-09-16 15:26:51,687 DESKTOP-RLVRLAB PID:22564 THID:10752 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAQ5rill7DIYG4AwJWNbpyltbH9X66xwxq9U9pA==
[FMW.LIGHT] ERROR 2020-09-16 16:58:56,702 DESKTOP-RLVRLAB PID:22564 THID:9756 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbkW96pf35xCVAohCCE2Xq1uIiQNf6lgqtxDGFXs5fE8rFw8mXYEpAh5rRs3agSAB0QeC9gyHVmGYAQzkZOJi0GqcLGK74+qxDFQ==
[FMW.LIGHT] ERROR 2020-09-16 16:58:56,702 DESKTOP-RLVRLAB PID:22564 THID:9756 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZrajz+UjBg+md3rJIP/LWaR68KrROh01Yj/ig==
[FMW.LIGHT] ERROR 2020-09-16 18:59:14,377 DESKTOP-RLVRLAB PID:22564 THID:576 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raG73tndvnNg6MuGK1P5z8XoeXxbJLHtqzYY1DZWVaG6IP0HqBCwDM9XP3wCzqZE4baWp6vQeFagHnFZCrjlPNmy3Zj5be5F5o2Q==
[FMW.LIGHT] ERROR 2020-09-16 18:59:14,378 DESKTOP-RLVRLAB PID:22564 THID:576 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkY7OVcxVnvx2hzBkiczApBo/MXtaUvFpxsw==
[FMW.LIGHT] ERROR 2020-09-16 18:59:15,732 DESKTOP-RLVRLAB PID:22564 THID:576 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAQ5rkEN9ANEGjCQdUdf9zVAdP9mmvl4L07dM3z1a4KXfArQVtoifyV0olnDkugJWQ5YSZN4GjyvezPU9ALZwpeMJKqYnHwvUBeRCSA==
[FMW.LIGHT] ERROR 2020-09-16 18:59:15,732 DESKTOP-RLVRLAB PID:22564 THID:576 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDMnX0+0QinwKNBe4OBykD/i3pP8xwlLe5xAGew==
[FMW.LIGHT] ERROR 2020-09-16 18:59:16,343 DESKTOP-RLVRLAB PID:22564 THID:576 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXujl+2rVBhdf9rJI4ZASPg4VTsbsLU8XA3gK8j+mQcP/qTE/a/j2zOGNURyR8BtEd6YTl9co67iVxULvzOzlLFoxdHNGwQu2xqA==
[FMW.LIGHT] ERROR 2020-09-16 18:59:16,343 DESKTOP-RLVRLAB PID:22564 THID:576 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXS+RB6kn4utHCNZ1UTvUUwPoYOx22wTEFtg==
[FMW.LIGHT] ERROR 2020-09-16 19:53:59,043 DESKTOP-RLVRLAB PID:22564 THID:11076 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBUSkeamTf0Jn0zW1xRg2dDtvJoOQC5SuxDgAyM/v/pvJ48641yASVJ9JH2tx+WvTihMgBVbai1f26220WRd9gu9D5U/N8XRHZLtT4A==
[FMW.LIGHT] ERROR 2020-09-16 19:53:59,043 DESKTOP-RLVRLAB PID:22564 THID:11076 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsFf7ccODXIAWJ0TgJeuf38RmN8NhWZaEjtg==
[FMW.LIGHT] ERROR 2020-09-16 19:55:38,039 DESKTOP-RLVRLAB PID:22564 THID:11076 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raG73tndvnNg6MuGK1P5z8XoeXxbJLHtqzYY1DZWVaG6IP0HqBCwDM9XP3wCzqZE4baWp6vQeFagHnFZCrjlPNmy3Zj5be5F5o2Q==
[FMW.LIGHT] ERROR 2020-09-16 19:55:38,039 DESKTOP-RLVRLAB PID:22564 THID:11076 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCrCXS+RB6kn4utHCNZ1UTvUUwPoYOx22wTEFtg==
[FMW.LIGHT] ERROR 2020-09-16 19:57:38,929 DESKTOP-RLVRLAB PID:22564 THID:11076 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXujl+2rVBhdf9rJI4ZASPg4VTsbsLU8XA3gK8j+mQcP/qTE/a/j2zOGNURyR8BtEd6YTl9co67iVxULvzOzlLFoxdHNGwQu2xqA==
[FMW.LIGHT] ERROR 2020-09-16 19:57:38,929 DESKTOP-RLVRLAB PID:22564 THID:11076 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsFf7ccODXIAWJ0TgJeuf38RmN8NhWZaEjtg==
[AVG.LOG.SM] ALL 2020-09-17 09:41:09,391 DESKTOP-RLVRLAB PID:21648 THID:21860 ID:AVG.LOG.SM:0.0.0.0 MSG:c00000140725313254032bAC77yJMOzNN/HMx6VBArYfTe6gxKH2IngVFiGqI5Tj+CDaVNR9sdhDyRzfQiQZanCDgB9hEprE2iMs517nSG4J3HsISFqMGsYFhnYPhoehAJNqOPijZ6kN8CU0YwyJCjCCsVyFzr50n8Pvm96qM0zz4OyyPhMM5nACRjADBIr7daNfk4jJVgymcBzjC8/iIx9LrXttbs2LoCiTUCo1mQyj4/ryBhr0VCMsUesbmu76bJxIfLFXjuAYz6PEgxJG/r/A+0YALKywFVjThbgKcyuMQEKJSOejdWLOplVo/RbNm/DWJsUMCx6Oj/l4SAOr5W1nZWKWFBtotA8hmJuJytg5s=
[FMW.LIGHT] ERROR 2020-09-17 09:41:09,622 DESKTOP-RLVRLAB PID:21648 THID:21860 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aALNbkW96pf35xCVAohCCE2Xq1uIiQNf6lgqtxDGFXs5fE8rFw8mXYEpAh5rRs3agSAB0QeC9gyHVmGYAQzkZOJi0GqcLGK74+qxDFQ==
[FMW.LIGHT] ERROR 2020-09-17 09:41:09,624 DESKTOP-RLVRLAB PID:21648 THID:21860 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aD/kL00CgnAtU3JKjI/Kr48jyuS9bpBOxZ7qV5A==
[FMW.LIGHT] ERROR 2020-09-17 09:41:18,084 DESKTOP-RLVRLAB PID:21648 THID:21860 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXujl+2rVBhdf9rJI4ZASPg4VTsbsLU8XA3gK8j+mQcP/qTE/a/j2zOGNURyR8BtEd6YTl9co67iVxULvzOzlLFoxdHNGwQu2xqA==
[FMW.LIGHT] ERROR 2020-09-17 09:41:18,085 DESKTOP-RLVRLAB PID:21648 THID:21860 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCIZsFf7ccODXIAWJ0TgJeuf38RmN8NhWZaEjtg==
[FMW.LIGHT] ERROR 2020-09-17 09:42:27,450 DESKTOP-RLVRLAB PID:21648 THID:14680 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXujl+2rVBhdf9rJI4ZASPg4VTsbsLU8XA3gK8j+mQcP/qTE/a/j2zOGNURyR8BtEd6YTl9co67iVxULvzOzlLFoxdHNGwQu2xqA==
[FMW.LIGHT] ERROR 2020-09-17 09:42:27,450 DESKTOP-RLVRLAB PID:21648 THID:14680 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aBwx2LnerB/8asWgLVgCW7Pg5mJLzfxdQgsaewQ==
[FMW.LIGHT] ERROR 2020-09-17 10:05:03,020 DESKTOP-RLVRLAB PID:21648 THID:21860 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDZralSWSgE8+9fX/LYLrKm3Xy873EapOreqO8ULjUH8YGSw3a9mvYAHuBvFWHnd68H6Qn+qNFneb3A+pGxLH4l+dm6NB8ItKPZ2Tqg==
[FMW.LIGHT] ERROR 2020-09-17 10:05:03,022 DESKTOP-RLVRLAB PID:21648 THID:21860 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDkxXoCN41uJB6f/ppZMsYw/Jo4kP5PkxK6expQ==
[FMW.LIGHT] ERROR 2020-09-17 10:40:22,169 DESKTOP-RLVRLAB PID:21648 THID:15892 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aDMnXyfcWhisKWD+sMR2wCPPxhPNtlxDkn3J3AGIyEfA3a1WA3sJ5xPXMq2ehil/7bfll+2scRgO5qCs3iLooP7HOlv+TdI0uCTBZ+Q==
[FMW.LIGHT] ERROR 2020-09-17 10:40:22,169 DESKTOP-RLVRLAB PID:21648 THID:15892 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImiYxh8Vi01bKuuBAnlsz8ArXlkdBvEyVysg==
[FMW.LIGHT] ERROR 2020-09-17 10:40:25,896 DESKTOP-RLVRLAB PID:21648 THID:15892 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aCyImk5Zn/Q+0uZq6sREzkce6Irm5xJJVa0cDyes+EXjR6jCUEs04YD3ZReW88rX6hDlqQ8gd6GLgdowwf14/6qUlZ6XyBfYKt9H87w==
[FMW.LIGHT] ERROR 2020-09-17 10:40:25,896 DESKTOP-RLVRLAB PID:21648 THID:15892 ID:544cc0ee-7f08-411a-80dd-6f6dd4fe88e0:317.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aA8raAafrkYznWiaYsWOhOJe6fovLkPBxZrjCGg==
[FMW.LIGHT] ERROR 2020-09-17 12:03:09,529 DESKTOP-RLVRLAB PID:21648 THID:15696 ID:8FCFB221_6835_42AB_AE5D_D5A0C6F0B544:42.232558.45528ffff3d399d5013ab164ceeb1d97527dfe1c.4 MSG:aAQ5rkEN9ANEGjCQdUdf9zVAdP9mmvl4L07dM3z1a4KXfArQVtoifyV0olnDkugJWQ5YSZN4GjyvezPU9ALZwpeMJKqYnHwvUBeRCSA==
